[camera]
width=480
height=640

[client]
fps = 10

[detection]
tag_pixel_width = 200
widen_radius = 15


[arena]
nleds = 100
ring_r = 350.3 # in cm
origo_offset = [240, 320] # in pixels
cm_per_pixel = 2.2
time,x,y,θ,leds
2023-11-23T15:23:26.677,225.29096033364362,425.1828168372493,-1.8375180007744958,"28,36,6,12,200"
2023-11-23T15:23:26.776,223.52216839080347,425.9459432770799,-1.750770364614626,"29,37,6,12,200"
2023-11-23T15:23:26.880,229.5357913189901,424.6682520925294,-1.9674077459903803,"26,34,6,12,200"
2023-11-23T15:23:26.976,244.54832749484055,421.26520638202317,-2.337976091590318,"21,29,6,12,200"
2023-11-23T15:23:27.076,245.2421878927252,420.06110829384056,-2.3991083059734786,"20,28,6,12,200"
2023-11-23T15:23:27.173,247.37920132661472,421.0701495916369,-2.527119264404761,"19,27,6,12,200"
2023-11-23T15:23:27.278,250.79054465024853,421.53771737132126,-2.644143774540699,"17,25,6,12,200"
2023-11-23T15:23:27.373,250.558146376034,421.60620252677376,-2.5887626282899534,"18,26,6,12,200"
2023-11-23T15:23:27.471,248.31013486611286,421.78692370790236,-2.4856949148404723,"19,27,6,12,200"
2023-11-23T15:23:27.575,247.18094309468216,420.5805833120693,-2.4265481277469436,"20,28,6,12,200"
2023-11-23T15:23:27.678,247.65433420740865,418.6383090219356,-2.3970303011127587,"20,28,6,12,200"
2023-11-23T15:23:27.772,244.09379955815731,418.84868412200603,-2.2946662405479445,"27,35,6,12,10"
2023-11-23T15:23:27.877,238.48666590771205,417.86208398210715,-2.09344200461171,"29,37,6,12,10"
